match,team,opponent,team_score,opponent_score,result
Sevilla_Getafe,Sevilla,Getafe,1.0,1.0,win
Getafe_Sevilla,Getafe,Sevilla,1.0,1.0,loss
Osasuna_CeltaVigo,Osasuna,CeltaVigo,1.0,0.0,draw
CeltaVigo_Osasuna,CeltaVigo,Osasuna,0.0,1.0,draw
CeltaVigo_Osasuna,CeltaVigo,Osasuna,0.0,1.0,draw
Osasuna_CeltaVigo,Osasuna,CeltaVigo,1.0,0.0,draw
Mallorca_Espanyol,Mallorca,Espanyol,1.0,1.0,win
Espanyol_Mallorca,Espanyol,Mallorca,1.0,1.0,loss
Espanyol_Mallorca,Espanyol,Mallorca,1.0,1.0,loss
Mallorca_Espanyol,Mallorca,Espanyol,1.0,1.0,win
Valencia_DeportivoAlaves,Valencia,DeportivoAlaves,3.0,1.0,win
DeportivoAlaves_Valencia,DeportivoAlaves,Valencia,1.0,3.0,loss
DeportivoAlaves_Valencia,DeportivoAlaves,Valencia,1.0,3.0,loss
Valencia_DeportivoAlaves,Valencia,DeportivoAlaves,3.0,1.0,win
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,1.0,1.0,loss
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,1.0,1.0,win
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,1.0,1.0,win
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,1.0,1.0,loss
Elche_Sevilla,Elche,Sevilla,2.0,1.0,draw
Sevilla_Elche,Sevilla,Elche,1.0,2.0,draw
Sevilla_Elche,Sevilla,Elche,1.0,2.0,draw
Elche_Sevilla,Elche,Sevilla,2.0,1.0,draw
RealSociedad_LevanteUD,RealSociedad,LevanteUD,2.0,1.0,win
LevanteUD_RealSociedad,LevanteUD,RealSociedad,1.0,2.0,loss
LevanteUD_RealSociedad,LevanteUD,RealSociedad,1.0,2.0,loss
RealSociedad_LevanteUD,RealSociedad,LevanteUD,2.0,1.0,win
RealBetis_RealMadrid,RealBetis,RealMadrid,0.0,2.0,loss
RealMadrid_RealBetis,RealMadrid,RealBetis,2.0,0.0,win
RealMadrid_RealBetis,RealMadrid,RealBetis,2.0,0.0,win
RealBetis_RealMadrid,RealBetis,RealMadrid,0.0,2.0,loss
Barcelona_Getafe,Barcelona,Getafe,2.0,1.0,win
Getafe_Barcelona,Getafe,Barcelona,1.0,2.0,loss
Getafe_Barcelona,Getafe,Barcelona,1.0,2.0,loss
Barcelona_Getafe,Barcelona,Getafe,2.0,1.0,win
Cadiz_Osasuna,Cadiz,Osasuna,3.0,3.0,loss
Osasuna_Cadiz,Osasuna,Cadiz,3.0,3.0,win
Osasuna_Cadiz,Osasuna,Cadiz,3.0,3.0,win
Cadiz_Osasuna,Cadiz,Osasuna,3.0,3.0,loss
RayoVallecano_Granada,RayoVallecano,Granada,4.0,0.0,win
Granada_RayoVallecano,Granada,RayoVallecano,0.0,4.0,loss
Granada_RayoVallecano,Granada,RayoVallecano,0.0,4.0,loss
RayoVallecano_Granada,RayoVallecano,Granada,4.0,0.0,win
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,2.0,3.0,draw
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,3.0,2.0,draw
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,3.0,2.0,draw
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,2.0,3.0,draw
LevanteUD_RayoVallecano,LevanteUD,RayoVallecano,1.0,1.0,draw
RayoVallecano_LevanteUD,RayoVallecano,LevanteUD,1.0,1.0,draw
RayoVallecano_LevanteUD,RayoVallecano,LevanteUD,1.0,1.0,draw
LevanteUD_RayoVallecano,LevanteUD,RayoVallecano,1.0,1.0,draw
AthleticClub_Mallorca,AthleticClub,Mallorca,2.0,1.0,win
Mallorca_AthleticClub,Mallorca,AthleticClub,1.0,2.0,loss
Mallorca_AthleticClub,Mallorca,AthleticClub,1.0,2.0,loss
AthleticClub_Mallorca,AthleticClub,Mallorca,2.0,1.0,win
Espanyol_AtleticoMadrid,Espanyol,AtleticoMadrid,1.0,2.0,loss
AtleticoMadrid_Espanyol,AtleticoMadrid,Espanyol,2.0,1.0,win
AtleticoMadrid_Espanyol,AtleticoMadrid,Espanyol,2.0,1.0,win
Espanyol_AtleticoMadrid,Espanyol,AtleticoMadrid,1.0,2.0,loss
Osasuna_Valencia,Osasuna,Valencia,2.0,5.0,loss
Valencia_Osasuna,Valencia,Osasuna,5.0,2.0,win
Valencia_Osasuna,Valencia,Osasuna,5.0,2.0,win
Osasuna_Valencia,Osasuna,Valencia,2.0,5.0,loss
Cadiz_RealSociedad,Cadiz,RealSociedad,0.0,2.0,loss
RealSociedad_Cadiz,RealSociedad,Cadiz,2.0,0.0,win
RealSociedad_Cadiz,RealSociedad,Cadiz,2.0,0.0,win
Cadiz_RealSociedad,Cadiz,RealSociedad,0.0,2.0,loss
RealMadrid_CeltaVigo,RealMadrid,CeltaVigo,6.0,3.0,win
CeltaVigo_RealMadrid,CeltaVigo,RealMadrid,3.0,6.0,loss
CeltaVigo_RealMadrid,CeltaVigo,RealMadrid,3.0,6.0,loss
RealMadrid_CeltaVigo,RealMadrid,CeltaVigo,6.0,3.0,win
Getafe_Elche,Getafe,Elche,0.0,2.0,loss
Elche_Getafe,Elche,Getafe,2.0,0.0,win
Elche_Getafe,Elche,Getafe,2.0,0.0,win
Getafe_Elche,Getafe,Elche,0.0,2.0,loss
Granada_RealBetis,Granada,RealBetis,2.0,3.0,loss
RealBetis_Granada,RealBetis,Granada,3.0,2.0,win
RealBetis_Granada,RealBetis,Granada,3.0,2.0,win
Granada_RealBetis,Granada,RealBetis,2.0,3.0,loss
Villarreal_DeportivoAlaves,Villarreal,DeportivoAlaves,6.0,3.0,win
DeportivoAlaves_Villarreal,DeportivoAlaves,Villarreal,3.0,6.0,loss
DeportivoAlaves_Villarreal,DeportivoAlaves,Villarreal,3.0,6.0,loss
Villarreal_DeportivoAlaves,Villarreal,DeportivoAlaves,6.0,3.0,win
Sevilla_Barcelona,Sevilla,Barcelona,2.0,1.0,draw
Barcelona_Sevilla,Barcelona,Sevilla,1.0,2.0,draw
Barcelona_Sevilla,Barcelona,Sevilla,1.0,2.0,draw
Sevilla_Barcelona,Sevilla,Barcelona,2.0,1.0,draw
CeltaVigo_Cadiz,CeltaVigo,Cadiz,1.0,3.0,loss
Cadiz_CeltaVigo,Cadiz,CeltaVigo,3.0,1.0,win
Cadiz_CeltaVigo,Cadiz,CeltaVigo,3.0,1.0,win
CeltaVigo_Cadiz,CeltaVigo,Cadiz,1.0,3.0,loss
RayoVallecano_Getafe,RayoVallecano,Getafe,3.0,0.0,win
Getafe_RayoVallecano,Getafe,RayoVallecano,0.0,3.0,loss
Getafe_RayoVallecano,Getafe,RayoVallecano,0.0,3.0,loss
RayoVallecano_Getafe,RayoVallecano,Getafe,3.0,0.0,win
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,0.0,1.0,draw
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,1.0,0.0,draw
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,1.0,0.0,draw
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,0.0,1.0,draw
Elche_LevanteUD,Elche,LevanteUD,2.0,1.0,draw
LevanteUD_Elche,LevanteUD,Elche,1.0,2.0,draw
LevanteUD_Elche,LevanteUD,Elche,1.0,2.0,draw
Elche_LevanteUD,Elche,LevanteUD,2.0,1.0,draw
DeportivoAlaves_Osasuna,DeportivoAlaves,Osasuna,1.0,2.0,loss
Osasuna_DeportivoAlaves,Osasuna,DeportivoAlaves,2.0,1.0,win
Osasuna_DeportivoAlaves,Osasuna,DeportivoAlaves,2.0,1.0,win
DeportivoAlaves_Osasuna,DeportivoAlaves,Osasuna,1.0,2.0,loss
Mallorca_Villarreal,Mallorca,Villarreal,0.0,1.0,draw
Villarreal_Mallorca,Villarreal,Mallorca,1.0,0.0,draw
Villarreal_Mallorca,Villarreal,Mallorca,1.0,0.0,draw
Mallorca_Villarreal,Mallorca,Villarreal,0.0,1.0,draw
RealSociedad_Sevilla,RealSociedad,Sevilla,1.0,1.0,draw
Sevilla_RealSociedad,Sevilla,RealSociedad,1.0,1.0,draw
Sevilla_RealSociedad,Sevilla,RealSociedad,1.0,1.0,draw
RealSociedad_Sevilla,RealSociedad,Sevilla,1.0,1.0,draw
RealBetis_Espanyol,RealBetis,Espanyol,2.0,2.0,draw
Espanyol_RealBetis,Espanyol,RealBetis,2.0,2.0,draw
Espanyol_RealBetis,Espanyol,RealBetis,2.0,2.0,draw
RealBetis_Espanyol,RealBetis,Espanyol,2.0,2.0,draw
Valencia_RealMadrid,Valencia,RealMadrid,2.0,2.0,loss
RealMadrid_Valencia,RealMadrid,Valencia,2.0,2.0,win
RealMadrid_Valencia,RealMadrid,Valencia,2.0,2.0,win
Valencia_RealMadrid,Valencia,RealMadrid,2.0,2.0,loss
Barcelona_Granada,Barcelona,Granada,2.0,1.0,draw
Granada_Barcelona,Granada,Barcelona,1.0,2.0,draw
Granada_Barcelona,Granada,Barcelona,1.0,2.0,draw
Barcelona_Granada,Barcelona,Granada,2.0,1.0,draw
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,1.0,2.0,loss
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,2.0,1.0,win
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,2.0,1.0,win
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,1.0,2.0,loss
AthleticClub_RayoVallecano,AthleticClub,RayoVallecano,2.0,2.0,loss
RayoVallecano_AthleticClub,RayoVallecano,AthleticClub,2.0,2.0,win
RayoVallecano_AthleticClub,RayoVallecano,AthleticClub,2.0,2.0,win
AthleticClub_RayoVallecano,AthleticClub,RayoVallecano,2.0,2.0,loss
LevanteUD_CeltaVigo,LevanteUD,CeltaVigo,0.0,3.0,loss
CeltaVigo_LevanteUD,CeltaVigo,LevanteUD,3.0,0.0,win
CeltaVigo_LevanteUD,CeltaVigo,LevanteUD,3.0,0.0,win
LevanteUD_CeltaVigo,LevanteUD,CeltaVigo,0.0,3.0,loss
Espanyol_DeportivoAlaves,Espanyol,DeportivoAlaves,1.0,1.0,win
DeportivoAlaves_Espanyol,DeportivoAlaves,Espanyol,1.0,1.0,loss
DeportivoAlaves_Espanyol,DeportivoAlaves,Espanyol,1.0,1.0,loss
Espanyol_DeportivoAlaves,Espanyol,DeportivoAlaves,1.0,1.0,win
Sevilla_Valencia,Sevilla,Valencia,3.0,2.0,win
Valencia_Sevilla,Valencia,Sevilla,2.0,3.0,loss
Valencia_Sevilla,Valencia,Sevilla,2.0,3.0,loss
Sevilla_Valencia,Sevilla,Valencia,3.0,2.0,win
RealMadrid_Mallorca,RealMadrid,Mallorca,7.0,1.0,win
Mallorca_RealMadrid,Mallorca,RealMadrid,1.0,7.0,loss
Mallorca_RealMadrid,Mallorca,RealMadrid,1.0,7.0,loss
RealMadrid_Mallorca,RealMadrid,Mallorca,7.0,1.0,win
Villarreal_Elche,Villarreal,Elche,4.0,2.0,win
Elche_Villarreal,Elche,Villarreal,2.0,4.0,loss
Elche_Villarreal,Elche,Villarreal,2.0,4.0,loss
Villarreal_Elche,Villarreal,Elche,4.0,2.0,win
Granada_RealSociedad,Granada,RealSociedad,2.0,4.0,loss
RealSociedad_Granada,RealSociedad,Granada,4.0,2.0,win
RealSociedad_Granada,RealSociedad,Granada,4.0,2.0,win
Granada_RealSociedad,Granada,RealSociedad,2.0,4.0,loss
Osasuna_RealBetis,Osasuna,RealBetis,2.0,3.0,loss
RealBetis_Osasuna,RealBetis,Osasuna,3.0,2.0,win
RealBetis_Osasuna,RealBetis,Osasuna,3.0,2.0,win
Osasuna_RealBetis,Osasuna,RealBetis,2.0,3.0,loss
Cadiz_Barcelona,Cadiz,Barcelona,0.0,1.0,draw
Barcelona_Cadiz,Barcelona,Cadiz,1.0,0.0,draw
Barcelona_Cadiz,Barcelona,Cadiz,1.0,0.0,draw
Cadiz_Barcelona,Cadiz,Barcelona,0.0,1.0,draw
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,1.0,0.0,win
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,0.0,1.0,loss
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,0.0,1.0,loss
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,1.0,0.0,win
Valencia_AthleticClub,Valencia,AthleticClub,2.0,2.0,draw
AthleticClub_Valencia,AthleticClub,Valencia,2.0,2.0,draw
AthleticClub_Valencia,AthleticClub,Valencia,2.0,2.0,draw
Valencia_AthleticClub,Valencia,AthleticClub,2.0,2.0,draw
Sevilla_Espanyol,Sevilla,Espanyol,2.0,1.0,win
Espanyol_Sevilla,Espanyol,Sevilla,1.0,2.0,loss
Espanyol_Sevilla,Espanyol,Sevilla,1.0,2.0,loss
Sevilla_Espanyol,Sevilla,Espanyol,2.0,1.0,win
RealMadrid_Villarreal,RealMadrid,Villarreal,1.0,1.0,draw
Villarreal_RealMadrid,Villarreal,RealMadrid,1.0,1.0,draw
Villarreal_RealMadrid,Villarreal,RealMadrid,1.0,1.0,draw
RealMadrid_Villarreal,RealMadrid,Villarreal,1.0,1.0,draw
Mallorca_Osasuna,Mallorca,Osasuna,3.0,3.0,loss
Osasuna_Mallorca,Osasuna,Mallorca,3.0,3.0,win
Osasuna_Mallorca,Osasuna,Mallorca,3.0,3.0,win
Mallorca_Osasuna,Mallorca,Osasuna,3.0,3.0,loss
Barcelona_LevanteUD,Barcelona,LevanteUD,3.0,0.0,win
LevanteUD_Barcelona,LevanteUD,Barcelona,0.0,3.0,loss
LevanteUD_Barcelona,LevanteUD,Barcelona,0.0,3.0,loss
Barcelona_LevanteUD,Barcelona,LevanteUD,3.0,0.0,win
RayoVallecano_Cadiz,RayoVallecano,Cadiz,3.0,2.0,win
Cadiz_RayoVallecano,Cadiz,RayoVallecano,2.0,3.0,loss
Cadiz_RayoVallecano,Cadiz,RayoVallecano,2.0,3.0,loss
RayoVallecano_Cadiz,RayoVallecano,Cadiz,3.0,2.0,win
RealSociedad_Elche,RealSociedad,Elche,2.0,1.0,win
Elche_RealSociedad,Elche,RealSociedad,1.0,2.0,loss
Elche_RealSociedad,Elche,RealSociedad,1.0,2.0,loss
RealSociedad_Elche,RealSociedad,Elche,2.0,1.0,win
RealBetis_Getafe,RealBetis,Getafe,3.0,0.0,win
Getafe_RealBetis,Getafe,RealBetis,0.0,3.0,loss
Getafe_RealBetis,Getafe,RealBetis,0.0,3.0,loss
RealBetis_Getafe,RealBetis,Getafe,3.0,0.0,win
CeltaVigo_Granada,CeltaVigo,Granada,1.0,1.0,win
Granada_CeltaVigo,Granada,CeltaVigo,1.0,1.0,loss
Granada_CeltaVigo,Granada,CeltaVigo,1.0,1.0,loss
CeltaVigo_Granada,CeltaVigo,Granada,1.0,1.0,win
AthleticClub_DeportivoAlaves,AthleticClub,DeportivoAlaves,2.0,0.0,win
DeportivoAlaves_AthleticClub,DeportivoAlaves,AthleticClub,0.0,2.0,loss
DeportivoAlaves_AthleticClub,DeportivoAlaves,AthleticClub,0.0,2.0,loss
AthleticClub_DeportivoAlaves,AthleticClub,DeportivoAlaves,2.0,0.0,win
Osasuna_RayoVallecano,Osasuna,RayoVallecano,1.0,0.0,win
RayoVallecano_Osasuna,RayoVallecano,Osasuna,0.0,1.0,loss
RayoVallecano_Osasuna,RayoVallecano,Osasuna,0.0,1.0,loss
Osasuna_RayoVallecano,Osasuna,RayoVallecano,1.0,0.0,win
Mallorca_LevanteUD,Mallorca,LevanteUD,2.0,1.0,win
LevanteUD_Mallorca,LevanteUD,Mallorca,1.0,2.0,loss
LevanteUD_Mallorca,LevanteUD,Mallorca,1.0,2.0,loss
Mallorca_LevanteUD,Mallorca,LevanteUD,2.0,1.0,win
Cadiz_Valencia,Cadiz,Valencia,0.0,0.0,draw
Valencia_Cadiz,Valencia,Cadiz,0.0,0.0,draw
Valencia_Cadiz,Valencia,Cadiz,0.0,0.0,draw
Cadiz_Valencia,Cadiz,Valencia,0.0,0.0,draw
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,2.0,1.0,win
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,2.0,loss
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,2.0,loss
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,2.0,1.0,win
Elche_CeltaVigo,Elche,CeltaVigo,2.0,1.0,win
CeltaVigo_Elche,CeltaVigo,Elche,1.0,2.0,loss
CeltaVigo_Elche,CeltaVigo,Elche,1.0,2.0,loss
Elche_CeltaVigo,Elche,CeltaVigo,2.0,1.0,win
Espanyol_RealMadrid,Espanyol,RealMadrid,2.0,1.0,win
RealMadrid_Espanyol,RealMadrid,Espanyol,1.0,2.0,loss
RealMadrid_Espanyol,RealMadrid,Espanyol,1.0,2.0,loss
Espanyol_RealMadrid,Espanyol,RealMadrid,2.0,1.0,win
Getafe_RealSociedad,Getafe,RealSociedad,1.0,2.0,draw
RealSociedad_Getafe,RealSociedad,Getafe,2.0,1.0,draw
RealSociedad_Getafe,RealSociedad,Getafe,2.0,1.0,draw
Getafe_RealSociedad,Getafe,RealSociedad,1.0,2.0,draw
Villarreal_RealBetis,Villarreal,RealBetis,2.0,1.0,win
RealBetis_Villarreal,RealBetis,Villarreal,1.0,2.0,loss
RealBetis_Villarreal,RealBetis,Villarreal,1.0,2.0,loss
Villarreal_RealBetis,Villarreal,RealBetis,2.0,1.0,win
Granada_Sevilla,Granada,Sevilla,1.0,0.0,win
Sevilla_Granada,Sevilla,Granada,0.0,1.0,loss
Sevilla_Granada,Sevilla,Granada,0.0,1.0,loss
Granada_Sevilla,Granada,Sevilla,1.0,0.0,win
LevanteUD_Getafe,LevanteUD,Getafe,1.0,1.0,draw
Getafe_LevanteUD,Getafe,LevanteUD,1.0,1.0,draw
Getafe_LevanteUD,Getafe,LevanteUD,1.0,1.0,draw
LevanteUD_Getafe,LevanteUD,Getafe,1.0,1.0,draw
RealSociedad_Mallorca,RealSociedad,Mallorca,1.0,0.0,win
Mallorca_RealSociedad,Mallorca,RealSociedad,0.0,1.0,loss
Mallorca_RealSociedad,Mallorca,RealSociedad,0.0,1.0,loss
RealSociedad_Mallorca,RealSociedad,Mallorca,1.0,0.0,win
RayoVallecano_Elche,RayoVallecano,Elche,2.0,2.0,win
Elche_RayoVallecano,Elche,RayoVallecano,2.0,2.0,loss
Elche_RayoVallecano,Elche,RayoVallecano,2.0,2.0,loss
RayoVallecano_Elche,RayoVallecano,Elche,2.0,2.0,win
CeltaVigo_Sevilla,CeltaVigo,Sevilla,1.0,2.0,loss
Sevilla_CeltaVigo,Sevilla,CeltaVigo,2.0,1.0,win
Sevilla_CeltaVigo,Sevilla,CeltaVigo,2.0,1.0,win
CeltaVigo_Sevilla,CeltaVigo,Sevilla,1.0,2.0,loss
Villarreal_Osasuna,Villarreal,Osasuna,1.0,2.0,loss
Osasuna_Villarreal,Osasuna,Villarreal,2.0,1.0,win
Osasuna_Villarreal,Osasuna,Villarreal,2.0,1.0,win
Villarreal_Osasuna,Villarreal,Osasuna,1.0,2.0,loss
Barcelona_Valencia,Barcelona,Valencia,3.0,1.0,win
Valencia_Barcelona,Valencia,Barcelona,1.0,3.0,loss
Valencia_Barcelona,Valencia,Barcelona,1.0,3.0,loss
Barcelona_Valencia,Barcelona,Valencia,3.0,1.0,win
DeportivoAlaves_RealBetis,DeportivoAlaves,RealBetis,1.0,2.0,loss
RealBetis_DeportivoAlaves,RealBetis,DeportivoAlaves,2.0,1.0,win
RealBetis_DeportivoAlaves,RealBetis,DeportivoAlaves,2.0,1.0,win
DeportivoAlaves_RealBetis,DeportivoAlaves,RealBetis,1.0,2.0,loss
Espanyol_Cadiz,Espanyol,Cadiz,2.0,1.0,win
Cadiz_Espanyol,Cadiz,Espanyol,1.0,2.0,loss
Cadiz_Espanyol,Cadiz,Espanyol,1.0,2.0,loss
Espanyol_Cadiz,Espanyol,Cadiz,2.0,1.0,win
RealMadrid_AthleticClub,RealMadrid,AthleticClub,2.0,0.0,win
AthleticClub_RealMadrid,AthleticClub,RealMadrid,0.0,2.0,loss
AthleticClub_RealMadrid,AthleticClub,RealMadrid,0.0,2.0,loss
RealMadrid_AthleticClub,RealMadrid,AthleticClub,2.0,0.0,win
Granada_AtleticoMadrid,Granada,AtleticoMadrid,2.0,1.0,win
AtleticoMadrid_Granada,AtleticoMadrid,Granada,1.0,2.0,loss
AtleticoMadrid_Granada,AtleticoMadrid,Granada,1.0,2.0,loss
Granada_AtleticoMadrid,Granada,AtleticoMadrid,2.0,1.0,win
Osasuna_Granada,Osasuna,Granada,1.0,2.0,draw
Granada_Osasuna,Granada,Osasuna,2.0,1.0,draw
Granada_Osasuna,Granada,Osasuna,2.0,1.0,draw
Osasuna_Granada,Osasuna,Granada,1.0,2.0,draw
Valencia_Mallorca,Valencia,Mallorca,3.0,3.0,draw
Mallorca_Valencia,Mallorca,Valencia,3.0,3.0,draw
Mallorca_Valencia,Mallorca,Valencia,3.0,3.0,draw
Valencia_Mallorca,Valencia,Mallorca,3.0,3.0,draw
Cadiz_DeportivoAlaves,Cadiz,DeportivoAlaves,1.0,2.0,loss
DeportivoAlaves_Cadiz,DeportivoAlaves,Cadiz,2.0,1.0,win
DeportivoAlaves_Cadiz,DeportivoAlaves,Cadiz,2.0,1.0,win
Cadiz_DeportivoAlaves,Cadiz,DeportivoAlaves,1.0,2.0,loss
Elche_Espanyol,Elche,Espanyol,2.0,2.0,draw
Espanyol_Elche,Espanyol,Elche,2.0,2.0,draw
Espanyol_Elche,Espanyol,Elche,2.0,2.0,draw
Elche_Espanyol,Elche,Espanyol,2.0,2.0,draw
AthleticClub_Villarreal,AthleticClub,Villarreal,3.0,2.0,win
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,3.0,loss
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,3.0,loss
AthleticClub_Villarreal,AthleticClub,Villarreal,3.0,2.0,win
Sevilla_LevanteUD,Sevilla,LevanteUD,5.0,4.0,win
LevanteUD_Sevilla,LevanteUD,Sevilla,4.0,5.0,loss
LevanteUD_Sevilla,LevanteUD,Sevilla,4.0,5.0,loss
Sevilla_LevanteUD,Sevilla,LevanteUD,5.0,4.0,win
Barcelona_RealMadrid,Barcelona,RealMadrid,1.0,3.0,loss
RealMadrid_Barcelona,RealMadrid,Barcelona,3.0,1.0,win
RealMadrid_Barcelona,RealMadrid,Barcelona,3.0,1.0,win
Barcelona_RealMadrid,Barcelona,RealMadrid,1.0,3.0,loss
RealBetis_RayoVallecano,RealBetis,RayoVallecano,4.0,2.0,win
RayoVallecano_RealBetis,RayoVallecano,RealBetis,2.0,4.0,loss
RayoVallecano_RealBetis,RayoVallecano,RealBetis,2.0,4.0,loss
RealBetis_RayoVallecano,RealBetis,RayoVallecano,4.0,2.0,win
AtleticoMadrid_RealSociedad,AtleticoMadrid,RealSociedad,3.0,2.0,draw
RealSociedad_AtleticoMadrid,RealSociedad,AtleticoMadrid,2.0,3.0,draw
RealSociedad_AtleticoMadrid,RealSociedad,AtleticoMadrid,2.0,3.0,draw
AtleticoMadrid_RealSociedad,AtleticoMadrid,RealSociedad,3.0,2.0,draw
Getafe_CeltaVigo,Getafe,CeltaVigo,0.0,4.0,loss
CeltaVigo_Getafe,CeltaVigo,Getafe,4.0,0.0,win
CeltaVigo_Getafe,CeltaVigo,Getafe,4.0,0.0,win
Getafe_CeltaVigo,Getafe,CeltaVigo,0.0,4.0,loss
DeportivoAlaves_Elche,DeportivoAlaves,Elche,1.0,0.0,win
Elche_DeportivoAlaves,Elche,DeportivoAlaves,0.0,1.0,loss
Elche_DeportivoAlaves,Elche,DeportivoAlaves,0.0,1.0,loss
DeportivoAlaves_Elche,DeportivoAlaves,Elche,1.0,0.0,win
Espanyol_AthleticClub,Espanyol,AthleticClub,1.0,1.0,draw
AthleticClub_Espanyol,AthleticClub,Espanyol,1.0,1.0,draw
AthleticClub_Espanyol,AthleticClub,Espanyol,1.0,1.0,draw
Espanyol_AthleticClub,Espanyol,AthleticClub,1.0,1.0,draw
Villarreal_Cadiz,Villarreal,Cadiz,3.0,4.0,draw
Cadiz_Villarreal,Cadiz,Villarreal,4.0,3.0,draw
Cadiz_Villarreal,Cadiz,Villarreal,4.0,3.0,draw
Villarreal_Cadiz,Villarreal,Cadiz,3.0,4.0,draw
Mallorca_Sevilla,Mallorca,Sevilla,2.0,1.0,draw
Sevilla_Mallorca,Sevilla,Mallorca,1.0,2.0,draw
Sevilla_Mallorca,Sevilla,Mallorca,1.0,2.0,draw
Mallorca_Sevilla,Mallorca,Sevilla,2.0,1.0,draw
RayoVallecano_Barcelona,RayoVallecano,Barcelona,2.0,1.0,win
Barcelona_RayoVallecano,Barcelona,RayoVallecano,1.0,2.0,loss
Barcelona_RayoVallecano,Barcelona,RayoVallecano,1.0,2.0,loss
RayoVallecano_Barcelona,RayoVallecano,Barcelona,2.0,1.0,win
RealBetis_Valencia,RealBetis,Valencia,4.0,1.0,win
Valencia_RealBetis,Valencia,RealBetis,1.0,4.0,loss
Valencia_RealBetis,Valencia,RealBetis,1.0,4.0,loss
RealBetis_Valencia,RealBetis,Valencia,4.0,1.0,win
RealMadrid_Osasuna,RealMadrid,Osasuna,1.0,1.0,draw
Osasuna_RealMadrid,Osasuna,RealMadrid,1.0,1.0,draw
Osasuna_RealMadrid,Osasuna,RealMadrid,1.0,1.0,draw
RealMadrid_Osasuna,RealMadrid,Osasuna,1.0,1.0,draw
CeltaVigo_RealSociedad,CeltaVigo,RealSociedad,0.0,2.0,loss
RealSociedad_CeltaVigo,RealSociedad,CeltaVigo,2.0,0.0,win
RealSociedad_CeltaVigo,RealSociedad,CeltaVigo,2.0,0.0,win
CeltaVigo_RealSociedad,CeltaVigo,RealSociedad,0.0,2.0,loss
Granada_Getafe,Granada,Getafe,1.0,2.0,draw
Getafe_Granada,Getafe,Granada,2.0,1.0,draw
Getafe_Granada,Getafe,Granada,2.0,1.0,draw
Granada_Getafe,Granada,Getafe,1.0,2.0,draw
LevanteUD_AtleticoMadrid,LevanteUD,AtleticoMadrid,3.0,2.0,draw
AtleticoMadrid_LevanteUD,AtleticoMadrid,LevanteUD,2.0,3.0,draw
AtleticoMadrid_LevanteUD,AtleticoMadrid,LevanteUD,2.0,3.0,draw
LevanteUD_AtleticoMadrid,LevanteUD,AtleticoMadrid,3.0,2.0,draw
Elche_RealMadrid,Elche,RealMadrid,2.0,2.0,loss
RealMadrid_Elche,RealMadrid,Elche,2.0,2.0,win
RealMadrid_Elche,RealMadrid,Elche,2.0,2.0,win
Elche_RealMadrid,Elche,RealMadrid,2.0,2.0,loss
Sevilla_Osasuna,Sevilla,Osasuna,3.0,0.0,win
Osasuna_Sevilla,Osasuna,Sevilla,0.0,3.0,loss
Osasuna_Sevilla,Osasuna,Sevilla,0.0,3.0,loss
Sevilla_Osasuna,Sevilla,Osasuna,3.0,0.0,win
Valencia_Villarreal,Valencia,Villarreal,3.0,1.0,win
Villarreal_Valencia,Villarreal,Valencia,1.0,3.0,loss
Villarreal_Valencia,Villarreal,Valencia,1.0,3.0,loss
Valencia_Villarreal,Valencia,Villarreal,3.0,1.0,win
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,1.0,2.0,draw
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,2.0,1.0,draw
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,2.0,1.0,draw
