match,team,opponent,team_score,opponent_score,result,status,round,season,event_id
RealSociedad_Cadiz,RealSociedad,Cadiz,5.0,1.0,win,finished,22,20_21,8966445
Cadiz_RealSociedad,Cadiz,RealSociedad,1.0,5.0,loss,finished,22,20_21,8966445
AthleticClub_Valencia,AthleticClub,Valencia,1.0,2.0,draw,finished,22,20_21,8966465
Valencia_AthleticClub,Valencia,AthleticClub,2.0,1.0,draw,finished,22,20_21,8966465
Osasuna_Eibar,Osasuna,Eibar,2.0,1.0,win,finished,22,20_21,8966434
Eibar_Osasuna,Eibar,Osasuna,1.0,2.0,loss,finished,22,20_21,8966434
RealBetis_Barcelona,RealBetis,Barcelona,2.0,4.0,loss,finished,22,20_21,8966451
Barcelona_RealBetis,Barcelona,RealBetis,4.0,2.0,win,finished,22,20_21,8966451
AtleticoMadrid_CeltaVigo,AtleticoMadrid,CeltaVigo,3.0,3.0,draw,finished,22,20_21,8966438
CeltaVigo_AtleticoMadrid,CeltaVigo,AtleticoMadrid,3.0,3.0,draw,finished,22,20_21,8966438
CeltaVigo_Elche,CeltaVigo,Elche,3.0,2.0,win,finished,23,20_21,8966458
Elche_CeltaVigo,Elche,CeltaVigo,2.0,3.0,loss,finished,23,20_21,8966458
Granada_AtleticoMadrid,Granada,AtleticoMadrid,2.0,2.0,loss,finished,23,20_21,8966440
AtleticoMadrid_Granada,AtleticoMadrid,Granada,2.0,2.0,win,finished,23,20_21,8966440
Sevilla_Huesca,Sevilla,Huesca,2.0,1.0,win,finished,23,20_21,8966454
Huesca_Sevilla,Huesca,Sevilla,1.0,2.0,loss,finished,23,20_21,8966454
Eibar_RealValladolid,Eibar,RealValladolid,1.0,1.0,draw,finished,23,20_21,8966456
RealValladolid_Eibar,RealValladolid,Eibar,1.0,1.0,draw,finished,23,20_21,8966456
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,5.0,2.0,win,finished,23,20_21,8966470
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,2.0,5.0,loss,finished,23,20_21,8966470
Getafe_RealSociedad,Getafe,RealSociedad,0.0,2.0,loss,finished,23,20_21,8966459
RealSociedad_Getafe,RealSociedad,Getafe,2.0,0.0,win,finished,23,20_21,8966459
RealMadrid_Valencia,RealMadrid,Valencia,3.0,1.0,win,finished,23,20_21,8966439
Valencia_RealMadrid,Valencia,RealMadrid,1.0,3.0,loss,finished,23,20_21,8966439
LevanteUD_Osasuna,LevanteUD,Osasuna,1.0,2.0,loss,finished,23,20_21,8966527
Osasuna_LevanteUD,Osasuna,LevanteUD,2.0,1.0,win,finished,23,20_21,8966527
Villarreal_RealBetis,Villarreal,RealBetis,1.0,2.0,loss,finished,23,20_21,8966444
RealBetis_Villarreal,RealBetis,Villarreal,2.0,1.0,win,finished,23,20_21,8966444
Cadiz_AthleticClub,Cadiz,AthleticClub,1.0,4.0,loss,finished,23,20_21,8966453
AthleticClub_Cadiz,AthleticClub,Cadiz,4.0,1.0,win,finished,23,20_21,8966453
RealBetis_Getafe,RealBetis,Getafe,2.0,0.0,win,finished,24,20_21,8966448
Getafe_RealBetis,Getafe,RealBetis,0.0,2.0,loss,finished,24,20_21,8966448
Elche_Eibar,Elche,Eibar,1.0,1.0,win,finished,24,20_21,8966436
Eibar_Elche,Eibar,Elche,1.0,1.0,loss,finished,24,20_21,8966436
AtleticoMadrid_LevanteUD,AtleticoMadrid,LevanteUD,1.0,3.0,loss,finished,24,20_21,8966457
LevanteUD_AtleticoMadrid,LevanteUD,AtleticoMadrid,3.0,1.0,win,finished,24,20_21,8966457
Valencia_CeltaVigo,Valencia,CeltaVigo,3.0,0.0,win,finished,24,20_21,8966450
CeltaVigo_Valencia,CeltaVigo,Valencia,0.0,3.0,loss,finished,24,20_21,8966450
RealValladolid_RealMadrid,RealValladolid,RealMadrid,0.0,1.0,loss,finished,24,20_21,8966449
RealMadrid_RealValladolid,RealMadrid,RealValladolid,1.0,0.0,win,finished,24,20_21,8966449
Barcelona_Cadiz,Barcelona,Cadiz,2.0,2.0,draw,finished,24,20_21,8966443
Cadiz_Barcelona,Cadiz,Barcelona,2.0,2.0,draw,finished,24,20_21,8966443
RealSociedad_DeportivoAlaves,RealSociedad,DeportivoAlaves,4.0,0.0,win,finished,24,20_21,8966432
DeportivoAlaves_RealSociedad,DeportivoAlaves,RealSociedad,0.0,4.0,loss,finished,24,20_21,8966432
Huesca_Granada,Huesca,Granada,4.0,2.0,win,finished,24,20_21,8966452
Granada_Huesca,Granada,Huesca,2.0,4.0,loss,finished,24,20_21,8966452
AthleticClub_Villarreal,AthleticClub,Villarreal,1.0,2.0,draw,finished,24,20_21,8966446
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,1.0,draw,finished,24,20_21,8966446
Osasuna_Sevilla,Osasuna,Sevilla,1.0,3.0,loss,finished,24,20_21,8966435
Sevilla_Osasuna,Sevilla,Osasuna,3.0,1.0,win,finished,24,20_21,8966435
LevanteUD_AthleticClub,LevanteUD,AthleticClub,1.0,1.0,draw,finished,25,20_21,8966423
AthleticClub_LevanteUD,AthleticClub,LevanteUD,1.0,1.0,draw,finished,25,20_21,8966423
Eibar_Huesca,Eibar,Huesca,1.0,1.0,draw,finished,25,20_21,8966420
Huesca_Eibar,Huesca,Eibar,1.0,1.0,draw,finished,25,20_21,8966420
Sevilla_Barcelona,Sevilla,Barcelona,0.0,3.0,loss,finished,25,20_21,8966425
Barcelona_Sevilla,Barcelona,Sevilla,3.0,0.0,win,finished,25,20_21,8966425
DeportivoAlaves_Osasuna,DeportivoAlaves,Osasuna,0.0,1.0,loss,finished,25,20_21,8966521
Osasuna_DeportivoAlaves,Osasuna,DeportivoAlaves,1.0,0.0,win,finished,25,20_21,8966521
Getafe_Valencia,Getafe,Valencia,3.0,1.0,win,finished,25,20_21,8966426
Valencia_Getafe,Valencia,Getafe,1.0,3.0,loss,finished,25,20_21,8966426
CeltaVigo_RealValladolid,CeltaVigo,RealValladolid,2.0,2.0,draw,finished,25,20_21,8966409
RealValladolid_CeltaVigo,RealValladolid,CeltaVigo,2.0,2.0,draw,finished,25,20_21,8966409
Cadiz_RealBetis,Cadiz,RealBetis,1.0,2.0,loss,finished,25,20_21,8966419
RealBetis_Cadiz,RealBetis,Cadiz,2.0,1.0,win,finished,25,20_21,8966419
Granada_Elche,Granada,Elche,3.0,1.0,win,finished,25,20_21,8966524
Elche_Granada,Elche,Granada,1.0,3.0,loss,finished,25,20_21,8966524
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,1.0,3.0,loss,finished,25,20_21,8966430
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,3.0,1.0,win,finished,25,20_21,8966430
RealMadrid_RealSociedad,RealMadrid,RealSociedad,2.0,1.0,draw,finished,25,20_21,8966412
RealSociedad_RealMadrid,RealSociedad,RealMadrid,1.0,2.0,draw,finished,25,20_21,8966412
Valencia_Villarreal,Valencia,Villarreal,3.0,2.0,win,finished,26,20_21,8966401
Villarreal_Valencia,Villarreal,Valencia,2.0,3.0,loss,finished,26,20_21,8966401
RealValladolid_Getafe,RealValladolid,Getafe,3.0,1.0,win,finished,26,20_21,8966406
Getafe_RealValladolid,Getafe,RealValladolid,1.0,3.0,loss,finished,26,20_21,8966406
Elche_Sevilla,Elche,Sevilla,2.0,2.0,win,finished,26,20_21,8966391
Sevilla_Elche,Sevilla,Elche,2.0,2.0,loss,finished,26,20_21,8966391
Cadiz_Eibar,Cadiz,Eibar,2.0,1.0,win,finished,26,20_21,8966437
Eibar_Cadiz,Eibar,Cadiz,1.0,2.0,loss,finished,26,20_21,8966437
Osasuna_Barcelona,Osasuna,Barcelona,0.0,3.0,loss,finished,26,20_21,8966442
Barcelona_Osasuna,Barcelona,Osasuna,3.0,0.0,win,finished,26,20_21,8966442
Huesca_CeltaVigo,Huesca,CeltaVigo,3.0,5.0,loss,finished,26,20_21,8966431
CeltaVigo_Huesca,CeltaVigo,Huesca,5.0,3.0,win,finished,26,20_21,8966431
AtleticoMadrid_RealMadrid,AtleticoMadrid,RealMadrid,2.0,2.0,draw,finished,26,20_21,8966417
RealMadrid_AtleticoMadrid,RealMadrid,AtleticoMadrid,2.0,2.0,draw,finished,26,20_21,8966417
RealSociedad_LevanteUD,RealSociedad,LevanteUD,1.0,1.0,win,finished,26,20_21,8966384
LevanteUD_RealSociedad,LevanteUD,RealSociedad,1.0,1.0,loss,finished,26,20_21,8966384
AthleticClub_Granada,AthleticClub,Granada,3.0,1.0,win,finished,26,20_21,8966418
Granada_AthleticClub,Granada,AthleticClub,1.0,3.0,loss,finished,26,20_21,8966418
RealBetis_DeportivoAlaves,RealBetis,DeportivoAlaves,4.0,3.0,win,finished,26,20_21,8966427
DeportivoAlaves_RealBetis,DeportivoAlaves,RealBetis,3.0,4.0,loss,finished,26,20_21,8966427
LevanteUD_Valencia,LevanteUD,Valencia,2.0,0.0,win,finished,27,20_21,8966395
Valencia_LevanteUD,Valencia,LevanteUD,0.0,2.0,loss,finished,27,20_21,8966395
DeportivoAlaves_Cadiz,DeportivoAlaves,Cadiz,2.0,2.0,draw,finished,27,20_21,8966385
Cadiz_DeportivoAlaves,Cadiz,DeportivoAlaves,2.0,2.0,draw,finished,27,20_21,8966385
RealMadrid_Elche,RealMadrid,Elche,3.0,2.0,win,finished,27,20_21,8966510
Elche_RealMadrid,Elche,RealMadrid,2.0,3.0,loss,finished,27,20_21,8966510
Osasuna_RealValladolid,Osasuna,RealValladolid,0.0,1.0,draw,finished,27,20_21,8966526
RealValladolid_Osasuna,RealValladolid,Osasuna,1.0,0.0,draw,finished,27,20_21,8966526
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,1.0,0.0,draw,finished,27,20_21,8966389
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,0.0,1.0,draw,finished,27,20_21,8966389
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,0.0,0.0,draw,finished,27,20_21,8966515
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,0.0,0.0,draw,finished,27,20_21,8966515
Granada_RealSociedad,Granada,RealSociedad,1.0,0.0,win,finished,27,20_21,8966394
RealSociedad_Granada,RealSociedad,Granada,0.0,1.0,loss,finished,27,20_21,8966394
Eibar_Villarreal,Eibar,Villarreal,1.0,3.0,loss,finished,27,20_21,8966397
Villarreal_Eibar,Villarreal,Eibar,3.0,1.0,win,finished,27,20_21,8966397
Sevilla_RealBetis,Sevilla,RealBetis,1.0,0.0,win,finished,27,20_21,8966407
RealBetis_Sevilla,RealBetis,Sevilla,0.0,1.0,loss,finished,27,20_21,8966407
Barcelona_Huesca,Barcelona,Huesca,5.0,1.0,win,finished,27,20_21,8966403
Huesca_Barcelona,Huesca,Barcelona,1.0,5.0,loss,finished,27,20_21,8966403
RealBetis_LevanteUD,RealBetis,LevanteUD,2.0,0.0,win,finished,28,20_21,8966365
LevanteUD_RealBetis,LevanteUD,RealBetis,0.0,2.0,loss,finished,28,20_21,8966365
AthleticClub_Eibar,AthleticClub,Eibar,2.0,2.0,draw,finished,28,20_21,8966422
Eibar_AthleticClub,Eibar,AthleticClub,2.0,2.0,draw,finished,28,20_21,8966422
CeltaVigo_RealMadrid,CeltaVigo,RealMadrid,2.0,4.0,loss,finished,28,20_21,8966367
RealMadrid_CeltaVigo,RealMadrid,CeltaVigo,4.0,2.0,win,finished,28,20_21,8966367
Huesca_Osasuna,Huesca,Osasuna,0.0,0.0,draw,finished,28,20_21,8966512
Osasuna_Huesca,Osasuna,Huesca,0.0,0.0,draw,finished,28,20_21,8966512
RealValladolid_Sevilla,RealValladolid,Sevilla,1.0,2.0,draw,finished,28,20_21,8966388
Sevilla_RealValladolid,Sevilla,RealValladolid,2.0,1.0,draw,finished,28,20_21,8966388
Getafe_Elche,Getafe,Elche,1.0,1.0,draw,finished,28,20_21,8966372
Elche_Getafe,Elche,Getafe,1.0,1.0,draw,finished,28,20_21,8966372
Valencia_Granada,Valencia,Granada,3.0,1.0,win,finished,28,20_21,8966382
Granada_Valencia,Granada,Valencia,1.0,3.0,loss,finished,28,20_21,8966382
Villarreal_Cadiz,Villarreal,Cadiz,2.0,2.0,win,finished,28,20_21,8966366
Cadiz_Villarreal,Cadiz,Villarreal,2.0,2.0,loss,finished,28,20_21,8966366
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,1.0,1.0,win,finished,28,20_21,8966404
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,1.0,1.0,loss,finished,28,20_21,8966404
RealSociedad_Barcelona,RealSociedad,Barcelona,2.0,7.0,loss,finished,28,20_21,8966520
Barcelona_RealSociedad,Barcelona,RealSociedad,7.0,2.0,win,finished,28,20_21,8966520
LevanteUD_Huesca,LevanteUD,Huesca,1.0,3.0,loss,finished,29,20_21,8966147
Huesca_LevanteUD,Huesca,LevanteUD,3.0,1.0,win,finished,29,20_21,8966147
Granada_Villarreal,Granada,Villarreal,1.0,3.0,loss,finished,29,20_21,8966146
Villarreal_Granada,Villarreal,Granada,3.0,1.0,win,finished,29,20_21,8966146
RealMadrid_Eibar,RealMadrid,Eibar,3.0,0.0,win,finished,29,20_21,8966154
Eibar_RealMadrid,Eibar,RealMadrid,0.0,3.0,loss,finished,29,20_21,8966154
Osasuna_Getafe,Osasuna,Getafe,0.0,1.0,draw,finished,29,20_21,8966152
Getafe_Osasuna,Getafe,Osasuna,1.0,0.0,draw,finished,29,20_21,8966152
DeportivoAlaves_CeltaVigo,DeportivoAlaves,CeltaVigo,2.0,4.0,loss,finished,29,20_21,8966149
CeltaVigo_DeportivoAlaves,CeltaVigo,DeportivoAlaves,4.0,2.0,win,finished,29,20_21,8966149
Elche_RealBetis,Elche,RealBetis,1.0,2.0,draw,finished,29,20_21,8966237
RealBetis_Elche,RealBetis,Elche,2.0,1.0,draw,finished,29,20_21,8966237
Cadiz_Valencia,Cadiz,Valencia,3.0,2.0,win,finished,29,20_21,8966148
Valencia_Cadiz,Valencia,Cadiz,2.0,3.0,loss,finished,29,20_21,8966148
Sevilla_AtleticoMadrid,Sevilla,AtleticoMadrid,2.0,1.0,win,finished,29,20_21,8966240
AtleticoMadrid_Sevilla,AtleticoMadrid,Sevilla,1.0,2.0,loss,finished,29,20_21,8966240
Barcelona_RealValladolid,Barcelona,RealValladolid,1.0,1.0,win,finished,29,20_21,8966153
RealValladolid_Barcelona,RealValladolid,Barcelona,1.0,1.0,loss,finished,29,20_21,8966153
RealSociedad_AthleticClub,RealSociedad,AthleticClub,2.0,2.0,draw,finished,29,20_21,8966150
AthleticClub_RealSociedad,AthleticClub,RealSociedad,2.0,2.0,draw,finished,29,20_21,8966150
Huesca_Elche,Huesca,Elche,3.0,2.0,win,finished,30,20_21,8966232
Elche_Huesca,Elche,Huesca,2.0,3.0,loss,finished,30,20_21,8966232
Getafe_Cadiz,Getafe,Cadiz,1.0,1.0,loss,finished,30,20_21,8966234
Cadiz_Getafe,Cadiz,Getafe,1.0,1.0,win,finished,30,20_21,8966234
AthleticClub_DeportivoAlaves,AthleticClub,DeportivoAlaves,0.0,1.0,draw,finished,30,20_21,8966239
DeportivoAlaves_AthleticClub,DeportivoAlaves,AthleticClub,1.0,0.0,draw,finished,30,20_21,8966239
Eibar_LevanteUD,Eibar,LevanteUD,0.0,2.0,loss,finished,30,20_21,8966238
LevanteUD_Eibar,LevanteUD,Eibar,2.0,0.0,win,finished,30,20_21,8966238
RealMadrid_Barcelona,RealMadrid,Barcelona,3.0,2.0,win,finished,30,20_21,8966243
Barcelona_RealMadrid,Barcelona,RealMadrid,2.0,3.0,loss,finished,30,20_21,8966243
Villarreal_Osasuna,Villarreal,Osasuna,1.0,3.0,loss,finished,30,20_21,8966235
Osasuna_Villarreal,Osasuna,Villarreal,3.0,1.0,win,finished,30,20_21,8966235
Valencia_RealSociedad,Valencia,RealSociedad,2.0,2.0,draw,finished,30,20_21,8966242
RealSociedad_Valencia,RealSociedad,Valencia,2.0,2.0,draw,finished,30,20_21,8966242
RealValladolid_Granada,RealValladolid,Granada,2.0,3.0,loss,finished,30,20_21,8966241
Granada_RealValladolid,Granada,RealValladolid,3.0,2.0,win,finished,30,20_21,8966241
RealBetis_AtleticoMadrid,RealBetis,AtleticoMadrid,2.0,1.0,draw,finished,30,20_21,8966233
AtleticoMadrid_RealBetis,AtleticoMadrid,RealBetis,1.0,2.0,draw,finished,30,20_21,8966233
CeltaVigo_Sevilla,CeltaVigo,Sevilla,4.0,4.0,loss,finished,30,20_21,8966236
Sevilla_CeltaVigo,Sevilla,CeltaVigo,4.0,4.0,win,finished,30,20_21,8966236
LevanteUD_Sevilla,LevanteUD,Sevilla,1.0,1.0,loss,finished,31,20_21,8966220
Sevilla_LevanteUD,Sevilla,LevanteUD,1.0,1.0,win,finished,31,20_21,8966220
Osasuna_Valencia,Osasuna,Valencia,3.0,2.0,win,finished,31,20_21,8966222
Valencia_Osasuna,Valencia,Osasuna,2.0,3.0,loss,finished,31,20_21,8966222
RealBetis_AthleticClub,RealBetis,AthleticClub,1.0,0.0,draw,finished,31,20_21,8966246
AthleticClub_RealBetis,AthleticClub,RealBetis,0.0,1.0,draw,finished,31,20_21,8966246
DeportivoAlaves_Villarreal,DeportivoAlaves,Villarreal,3.0,2.0,win,finished,31,20_21,8966244
Villarreal_DeportivoAlaves,Villarreal,DeportivoAlaves,2.0,3.0,loss,finished,31,20_21,8966244
Elche_RealValladolid,Elche,RealValladolid,1.0,1.0,draw,finished,31,20_21,8966230
RealValladolid_Elche,RealValladolid,Elche,1.0,1.0,draw,finished,31,20_21,8966230
Cadiz_RealMadrid,Cadiz,RealMadrid,1.0,4.0,loss,finished,31,20_21,8966214
RealMadrid_Cadiz,RealMadrid,Cadiz,4.0,1.0,win,finished,31,20_21,8966214
AtleticoMadrid_Huesca,AtleticoMadrid,Huesca,2.0,0.0,win,finished,31,20_21,8966245
Huesca_AtleticoMadrid,Huesca,AtleticoMadrid,0.0,2.0,loss,finished,31,20_21,8966245
Granada_Eibar,Granada,Eibar,5.0,1.0,win,finished,31,20_21,8966221
Eibar_Granada,Eibar,Granada,1.0,5.0,loss,finished,31,20_21,8966221
RealSociedad_CeltaVigo,RealSociedad,CeltaVigo,2.0,2.0,win,finished,31,20_21,8966218
CeltaVigo_RealSociedad,CeltaVigo,RealSociedad,2.0,2.0,loss,finished,31,20_21,8966218
Barcelona_Getafe,Barcelona,Getafe,6.0,2.0,win,finished,31,20_21,8966247
Getafe_Barcelona,Getafe,Barcelona,2.0,6.0,loss,finished,31,20_21,8966247
Elche_LevanteUD,Elche,LevanteUD,1.0,1.0,win,finished,32,20_21,8966231
LevanteUD_Elche,LevanteUD,Elche,1.0,1.0,loss,finished,32,20_21,8966231
RealValladolid_Cadiz,RealValladolid,Cadiz,1.0,2.0,draw,finished,32,20_21,8966228
Cadiz_RealValladolid,Cadiz,RealValladolid,2.0,1.0,draw,finished,32,20_21,8966228
Valencia_DeportivoAlaves,Valencia,DeportivoAlaves,1.0,1.0,draw,finished,32,20_21,8966229
DeportivoAlaves_Valencia,DeportivoAlaves,Valencia,1.0,1.0,draw,finished,32,20_21,8966229
RealMadrid_RealBetis,RealMadrid,RealBetis,1.0,0.0,draw,finished,32,20_21,8966223
RealBetis_RealMadrid,RealBetis,RealMadrid,0.0,1.0,draw,finished,32,20_21,8966223
Huesca_Getafe,Huesca,Getafe,1.0,2.0,loss,finished,32,20_21,8966224
Getafe_Huesca,Getafe,Huesca,2.0,1.0,win,finished,32,20_21,8966224
Villarreal_Barcelona,Villarreal,Barcelona,2.0,2.0,loss,finished,32,20_21,8966226
Barcelona_Villarreal,Barcelona,Villarreal,2.0,2.0,win,finished,32,20_21,8966226
CeltaVigo_Osasuna,CeltaVigo,Osasuna,2.0,2.0,win,finished,32,20_21,8966219
Osasuna_CeltaVigo,Osasuna,CeltaVigo,2.0,2.0,loss,finished,32,20_21,8966219
Sevilla_Granada,Sevilla,Granada,3.0,2.0,win,finished,32,20_21,8966225
Granada_Sevilla,Granada,Sevilla,2.0,3.0,loss,finished,32,20_21,8966225
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,3.0,1.0,win,finished,32,20_21,8966216
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,1.0,3.0,loss,finished,32,20_21,8966216
Eibar_RealSociedad,Eibar,RealSociedad,0.0,1.0,loss,finished,32,20_21,8966227
RealSociedad_Eibar,RealSociedad,Eibar,1.0,0.0,win,finished,32,20_21,8966227
Osasuna_Elche,Osasuna,Elche,3.0,1.0,win,finished,33,20_21,8966207
Elche_Osasuna,Elche,Osasuna,1.0,3.0,loss,finished,33,20_21,8966207
RealSociedad_Sevilla,RealSociedad,Sevilla,1.0,2.0,loss,finished,33,20_21,8966210
Sevilla_RealSociedad,Sevilla,RealSociedad,2.0,1.0,win,finished,33,20_21,8966210
AtleticoMadrid_Eibar,AtleticoMadrid,Eibar,6.0,0.0,win,finished,33,20_21,8966197
Eibar_AtleticoMadrid,Eibar,AtleticoMadrid,0.0,6.0,loss,finished,33,20_21,8966197
DeportivoAlaves_Huesca,DeportivoAlaves,Huesca,1.0,1.0,win,finished,33,20_21,8966202
Huesca_DeportivoAlaves,Huesca,DeportivoAlaves,1.0,1.0,loss,finished,33,20_21,8966202
Cadiz_CeltaVigo,Cadiz,CeltaVigo,0.0,0.0,draw,finished,33,20_21,8966209
CeltaVigo_Cadiz,CeltaVigo,Cadiz,0.0,0.0,draw,finished,33,20_21,8966209
RealBetis_Valencia,RealBetis,Valencia,2.0,3.0,draw,finished,33,20_21,8966212
Valencia_RealBetis,Valencia,RealBetis,3.0,2.0,draw,finished,33,20_21,8966212
Getafe_RealMadrid,Getafe,RealMadrid,1.0,0.0,draw,finished,33,20_21,8966211
RealMadrid_Getafe,RealMadrid,Getafe,0.0,1.0,draw,finished,33,20_21,8966211
LevanteUD_Villarreal,LevanteUD,Villarreal,1.0,5.0,loss,finished,33,20_21,8966205
Villarreal_LevanteUD,Villarreal,LevanteUD,5.0,1.0,win,finished,33,20_21,8966205
AthleticClub_RealValladolid,AthleticClub,RealValladolid,2.0,2.0,draw,finished,33,20_21,8966198
RealValladolid_AthleticClub,RealValladolid,AthleticClub,2.0,2.0,draw,finished,33,20_21,8966198
Barcelona_Granada,Barcelona,Granada,1.0,3.0,loss,finished,33,20_21,8966201
Granada_Barcelona,Granada,Barcelona,3.0,1.0,win,finished,33,20_21,8966201
CeltaVigo_LevanteUD,CeltaVigo,LevanteUD,2.0,0.0,win,finished,34,20_21,8966185
LevanteUD_CeltaVigo,LevanteUD,CeltaVigo,0.0,2.0,loss,finished,34,20_21,8966185
Eibar_DeportivoAlaves,Eibar,DeportivoAlaves,4.0,0.0,win,finished,34,20_21,8966189
DeportivoAlaves_Eibar,DeportivoAlaves,Eibar,0.0,4.0,loss,finished,34,20_21,8966189
Elche_AtleticoMadrid,Elche,AtleticoMadrid,1.0,2.0,loss,finished,34,20_21,8966206
AtleticoMadrid_Elche,AtleticoMadrid,Elche,2.0,1.0,win,finished,34,20_21,8966206
Huesca_RealSociedad,Huesca,RealSociedad,2.0,0.0,win,finished,34,20_21,8966187
RealSociedad_Huesca,RealSociedad,Huesca,0.0,2.0,loss,finished,34,20_21,8966187
RealMadrid_Osasuna,RealMadrid,Osasuna,2.0,0.0,win,finished,34,20_21,8966208
Osasuna_RealMadrid,Osasuna,RealMadrid,0.0,2.0,loss,finished,34,20_21,8966208
RealValladolid_RealBetis,RealValladolid,RealBetis,1.0,2.0,draw,finished,34,20_21,8966215
RealBetis_RealValladolid,RealBetis,RealValladolid,2.0,1.0,draw,finished,34,20_21,8966215
Villarreal_Getafe,Villarreal,Getafe,1.0,1.0,win,finished,34,20_21,8966204
Getafe_Villarreal,Getafe,Villarreal,1.0,1.0,loss,finished,34,20_21,8966204
Granada_Cadiz,Granada,Cadiz,0.0,2.0,loss,finished,34,20_21,8966190
Cadiz_Granada,Cadiz,Granada,2.0,0.0,win,finished,34,20_21,8966190
Valencia_Barcelona,Valencia,Barcelona,3.0,3.0,loss,finished,34,20_21,8966217
Barcelona_Valencia,Barcelona,Valencia,3.0,3.0,win,finished,34,20_21,8966217
Sevilla_AthleticClub,Sevilla,AthleticClub,1.0,2.0,loss,finished,34,20_21,8966213
AthleticClub_Sevilla,AthleticClub,Sevilla,2.0,1.0,win,finished,34,20_21,8966213
RealSociedad_Elche,RealSociedad,Elche,3.0,0.0,win,finished,35,20_21,8966191
Elche_RealSociedad,Elche,RealSociedad,0.0,3.0,loss,finished,35,20_21,8966191
DeportivoAlaves_LevanteUD,DeportivoAlaves,LevanteUD,2.0,2.0,draw,finished,35,20_21,8966196
LevanteUD_DeportivoAlaves,LevanteUD,DeportivoAlaves,2.0,2.0,draw,finished,35,20_21,8966196
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,1.0,draw,finished,35,20_21,8966192
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,1.0,1.0,draw,finished,35,20_21,8966192
Cadiz_Huesca,Cadiz,Huesca,3.0,2.0,win,finished,35,20_21,8966200
Huesca_Cadiz,Huesca,Cadiz,2.0,3.0,loss,finished,35,20_21,8966200
AthleticClub_Osasuna,AthleticClub,Osasuna,3.0,2.0,draw,finished,35,20_21,8966199
Osasuna_AthleticClub,Osasuna,AthleticClub,2.0,3.0,draw,finished,35,20_21,8966199
Getafe_Eibar,Getafe,Eibar,1.0,1.0,loss,finished,35,20_21,8966194
Eibar_Getafe,Eibar,Getafe,1.0,1.0,win,finished,35,20_21,8966194
Valencia_RealValladolid,Valencia,RealValladolid,3.0,1.0,win,finished,35,20_21,8966188
RealValladolid_Valencia,RealValladolid,Valencia,1.0,3.0,loss,finished,35,20_21,8966188
Villarreal_CeltaVigo,Villarreal,CeltaVigo,2.0,5.0,loss,finished,35,20_21,8966186
CeltaVigo_Villarreal,CeltaVigo,Villarreal,5.0,2.0,win,finished,35,20_21,8966186
RealMadrid_Sevilla,RealMadrid,Sevilla,3.0,3.0,draw,finished,35,20_21,8966184
Sevilla_RealMadrid,Sevilla,RealMadrid,3.0,3.0,draw,finished,35,20_21,8966184
RealBetis_Granada,RealBetis,Granada,3.0,1.0,win,finished,35,20_21,8966193
Granada_RealBetis,Granada,RealBetis,1.0,3.0,loss,finished,35,20_21,8966193
Osasuna_Cadiz,Osasuna,Cadiz,4.0,2.0,win,finished,36,20_21,8966195
Cadiz_Osasuna,Cadiz,Osasuna,2.0,4.0,loss,finished,36,20_21,8966195
Elche_DeportivoAlaves,Elche,DeportivoAlaves,1.0,3.0,loss,finished,36,20_21,8966166
DeportivoAlaves_Elche,DeportivoAlaves,Elche,3.0,1.0,win,finished,36,20_21,8966166
LevanteUD_Barcelona,LevanteUD,Barcelona,4.0,3.0,draw,finished,36,20_21,8966171
Barcelona_LevanteUD,Barcelona,LevanteUD,3.0,4.0,draw,finished,36,20_21,8966171
Sevilla_Valencia,Sevilla,Valencia,1.0,1.0,win,finished,36,20_21,8966203
Valencia_Sevilla,Valencia,Sevilla,1.0,1.0,loss,finished,36,20_21,8966203
CeltaVigo_Getafe,CeltaVigo,Getafe,2.0,1.0,win,finished,36,20_21,8966168
Getafe_CeltaVigo,Getafe,CeltaVigo,1.0,2.0,loss,finished,36,20_21,8966168
Huesca_AthleticClub,Huesca,AthleticClub,1.0,0.0,win,finished,36,20_21,8966173
AthleticClub_Huesca,AthleticClub,Huesca,0.0,1.0,loss,finished,36,20_21,8966173
AtleticoMadrid_RealSociedad,AtleticoMadrid,RealSociedad,2.0,2.0,win,finished,36,20_21,8966174
RealSociedad_AtleticoMadrid,RealSociedad,AtleticoMadrid,2.0,2.0,loss,finished,36,20_21,8966174
